match_id,player,Speed in first meter,Acceleration in first meter,Deceleration in last meter,Time to achieve Max Speed,Time needed to move 1 m,Time needed to move 0.5 m
Madrid_2026_R64_Bublik_Tsitsipas,TSITSIPAS,0.39,4.4,-2.1,0.84,0.6,0.4
Madrid_2026_R64_Medvedev_Marozsan,MAROZSAN,0.33,5.2,-2.2,1.08,0.7,0.5
Madrid_2026_R32_Fils_Nava,FILS,0.46,4.4,-2.9,1.19,0.7,0.4
Madrid_2026_R32_Fonseca_Jodar,FONSECA,0.31,4.7,-1.8,0.91,0.8,0.5
Madrid_2026_R32_Prizmic_Etcheverry,PRIZMIC,0.48,4.2,-2.8,1.01,0.7,0.4
Madrid_2026_R32_Prizmic_Etcheverry,ETCHEVERRY,0.3,6.1,-2.9,1.13,0.7,0.4
Madrid_2026_R32_Sinner_Moller,SINNER,0.37,4.9,-2.8,0.83,0.7,0.5
Madrid_2026_R32_Tsitsipas_Merida,TSITSIPAS,0.37,5.3,-5.3,0.55,0.5,0.2
Madrid_2026_R32_Blockx_Auger-Aliassime,BLOCKX,0.28,5.5,-2.2,1.29,0.5,0.3
Madrid_2026_R32_Khachanov_Mensik,MENSIK,0.3,5.3,-2.1,1.1,0.7,0.4
Madrid_2026_R32_Kalinina_Osaka,OSAKA,0.35,4.8,-2.0,1.2,0.8,0.5
Madrid_2026_R64_Osorio_Osaka,OSAKA,0.33,4.5,-2.9,1.03,0.7,0.5
Madrid_2026_R32_Swiatek_Li,SWIATEK,0.48,4.2,-3.0,1.08,0.8,0.5
Madrid_2026_R32_Zheng_Rybakina,RYBAKINA,0.36,3.6,-2.7,1.01,0.7,0.4
Madrid_2026_R64_Ruse_Rybakina,RYBAKINA,0.32,3.4,-2.5,0.97,0.7,0.5
Madrid_2026_R32_Zheng_Rybakina,ZHENG,0.36,4.7,-1.9,1.08,0.8,0.5
Madrid_2026_R64_Mcnally_Mboko,MBOKO,0.36,4.5,-2.9,0.9,0.9,0.6
Madrid_2026_R16_Etcheverry_Fils,FILS,0.37,5.5,-2.4,1.39,0.6,0.4
Madrid_2026_R16_Etcheverry_Fils,ETCHEVERRY,0.37,5.3,-2.5,1.23,0.7,0.4
Madrid_2026_R16_Sinner_Norrie,SINNER,0.32,4.6,-3.4,0.93,0.7,0.4
Madrid_2026_R16_Tsitsipas_Ruud,TSITSIPAS,0.28,6.7,-0.8,1.09,0.6,0.4
Madrid_2026_R16_Cerundolo_Blockx,BLOCKX,0.31,5.1,-2.8,0.96,0.8,0.5
Madrid_2026_QF_Fils_Lehecka,FILS,0.31,5.8,-2.0,1.11,0.8,0.6
Madrid_2026_QF_Sinner_Jodar,SINNER,0.33,5.9,-3.1,0.97,0.7,0.4
Madrid_2026_R16_Mensik_Zverev,MENSIK,0.26,5.4,-3.9,1.13,0.7,0.4
Madrid_2026_SF_Blockx_Zverev,BLOCKX,0.23,5.0,-2.4,1.23,0.6,0.4
Madrid_2026_SF_Sinner_Fils,FILS,0.24,5.6,-6.1,1.6,0.5,0.2
Madrid_2026_SF_Sinner_Fils,SINNER,,,,,,
Madrid_2026_F_Sinner_Zverev,SINNER,0.22,5.3,-2.4,0.66,0.8,0.5
Rome_2026_1st_Brooksby_Baez,BROOKSBY,0.3,5.2,-2.2,1.06,0.7,0.5
Rome_2026_1st_Marozsan_Kopriva,MAROZSAN,0.4,5.9,-4.6,1.33,0.7,0.4
Rome_2026_1st_Zhang_Altmaier,ALTMAIER,0.23,4.6,-4.1,0.84,0.7,0.5
Rome_2026_1st_Zhang_Altmaier,ZHANG,1.16,-0.8,-3.8,0.02,0.4,0.2
Rome_2026_1st_Bergs_Atmane,BERGS,0.24,4.6,-3.1,0.67,0.7,0.5
Rome_2026_1st_Burruchaga_Bellucci,BELLUCCI,0.37,4.4,-3.1,0.87,0.7,0.4
Rome_2026_1st_Cina_Blockx,BLOCKX,0.27,5.4,-1.7,1.2,0.7,0.5
Rome_2026_1st_Svrcina_Kecmanovic,KECMANOVIC,0.43,5.1,-3.3,0.97,0.7,0.5
Rome_2026_1st_Tsitsipas_Machac,TSITSIPAS,0.26,6.4,-1.4,1.02,0.6,0.5
Rome_2026_R64_Auger-Aliassime_Navone,NAVONE,0.28,6.0,-4.0,1.15,0.6,0.4
Rome_2026_R64_Etcheverry_Bellucci,ETCHEVERRY,0.35,5.0,-3.6,0.86,0.7,0.4
Rome_2026_R64_Etcheverry_Bellucci,BELLUCCI,0.38,4.3,-3.3,0.77,0.8,0.5
Rome_2026_R64_Medjedovic_Fonseca,FONSECA,0.34,5.2,-3.5,1.19,0.6,0.4
Rome_2026_R64_Medjedovic_Fonseca,MEDJEDOVIC,0.31,4.8,-3.1,0.94,0.7,0.4
Rome_2026_R64_Nakashima_Bautista-Agut,NAKASHIMA,0.35,5.3,-3.4,1.02,0.7,0.4
Rome_2026_R64_Popyrin_Mensik,MENSIK,0.3,5.7,-2.3,0.97,0.7,0.4
Rome_2026_R64_Rublev_Kecmanovic,KECMANOVIC,0.31,6.3,-3.3,1.05,0.7,0.5
Rome_2026_R64_Sinner_Ofner,SINNER,0.31,5.7,-2.2,0.98,0.7,0.5
Rome_2026_R32_Blockx_Zverev,BLOCKX,0.24,6.0,-2.9,1.24,0.6,0.4
Rome_2026_R32_Cocciaretto_Swiatek,SWIATEK,0.44,3.5,-4.1,0.38,0.7,0.4
Rome_2026_R64_Mcnally_Swiatek,SWIATEK,0.41,5.5,-3.4,1.07,0.8,0.5
Rome_2026_R32_Eala_Rybakina,RYBAKINA,0.37,4.3,-3.2,1.06,0.7,0.5
Rome_2026_R64_Sakkari_Rybakina,RYBAKINA,0.38,4.2,-3.4,1.0,0.8,0.5
Rome_2026_R64_Navarro_Cocciaretto,NAVARRO,0.36,3.8,-2.6,0.86,0.7,0.4
Rome_2026_R64_Osaka_Lys,OSAKA,0.39,4.4,-3.1,0.81,0.7,0.4
Rome_2026_R16_Osaka_Swiatek,OSAKA,0.32,4.1,-2.2,1.18,0.8,0.6
Rome_2026_R16_Osaka_Swiatek,SWIATEK,0.49,4.7,-4.1,1.03,0.7,0.4
Rome_2026_R16_Pliskova_Rybakina,RYBAKINA,0.37,3.8,-2.9,1.04,0.8,0.5
Rome_2026_R32_Bellucci_Landaluce,BELLUCCI,0.38,5.3,-3.2,1.11,0.6,0.4
Rome_2026_R32_Nakashima_Basilashvili,NAKASHIMA,0.28,5.4,-2.9,0.9,0.8,0.5
Rome_2026_R32_Navone_Medjedovic,MEDJEDOVIC,0.29,4.6,-3.2,0.97,0.7,0.4
Rome_2026_R32_Navone_Medjedovic,NAVONE,0.35,5.7,-2.9,0.92,0.7,0.5
Rome_2026_R32_Sinner_Popyrin,SINNER,0.34,5.4,-3.3,1.05,0.8,0.5
Rome_2026_QF_Sinner_Rublev,SINNER,0.38,5.7,-3.4,0.8,0.7,0.4
Rome_2026_R16_Sinner_Pellegrino,SINNER,0.39,4.5,-4.3,0.84,0.6,0.3
Rome_2026_QF_Pegula_Swiatek,SWIATEK,0.43,5.0,-3.9,0.63,0.7,0.4
Rome_2026_SF_Swiatek_Svitolina,SWIATEK,0.39,4.9,-3.9,0.74,0.7,0.4
Rome_2026_QF_Svitolina_Rybakina,RYBAKINA,0.41,3.6,-2.5,0.92,0.7,0.4
Madrid_2026_R64_Zheng_Kenin,ZHENG,0.39,4.7,-2.6,0.97,0.7,0.5
Rome_2026_1st_Bondar_Zheng,ZHENG,0.3,5.7,-0.9,1.3,0.7,0.5
Rome_2026_R32_Zheng_Ostapenko,ZHENG,0.29,6.4,-1.5,1.14,0.7,0.5
Rome_2026_R64_Bucsa_Zheng,ZHENG,0.45,5.5,-3.9,0.99,0.7,0.5
Rome_2026_1st_Bondar_Zheng,BONDAR,0.37,4.1,-3.7,0.76,0.7,0.3
Rome_2026_F_Sinner_Ruud,SINNER,0.3,5.2,-3.7,0.81,0.7,0.4
Rome_2026_SF_Sinner_Medvedev,SINNER,0.29,5.8,-3.1,1.03,0.7,0.4
Geneva_2026_Q_Bernet_Comesana,BERNET,0.49,4.6,-2.2,1.29,0.6,0.4
Geneva_2026_Q_Feldbausch_Basavareddy,BASAVAREDDY,0.36,6.4,-2.8,1.28,0.7,0.5
Geneva_2026_Q_Galan_Basavareddy,BASAVAREDDY,0.33,4.7,-2.6,1.05,0.7,0.4
Geneva_2026_R32_Trungelliti_Navone,NAVONE,0.38,5.3,-3.1,1.0,0.7,0.4
Geneva_2026_R32_Tsitsipas_Mpetshi-Perricard,TSITSIPAS,0.53,3.1,-2.4,1.27,0.7,0.4
Hamburg_2026_Q_Kovacevic_Zhang,ZHANG,0.26,5.1,-3.9,0.82,0.7,0.4
Hamburg_2026_R32_Altmaier_Hijikata,ALTMAIER,0.41,4.2,-4.6,1.0,0.6,0.4
Hamburg_2026_R32_Atmane_Etcheverry,ETCHEVERRY,,,,,,
Hamburg_2026_R32_Mensik_Struff,MENSIK,0.3,4.6,-3.0,0.94,0.5,0.3
Strasbourg_2026_R32_Bejlek_Navarro,NAVARRO,0.34,4.1,-2.8,0.95,0.8,0.6
Geneva_2026_R32_Basavareddy_Munar,BASAVAREDDY,0.41,4.6,-2.5,0.97,0.9,0.6
Geneva_2026_R32_Brooksby_Ruud,BROOKSBY,0.36,5.3,-2.2,1.1,0.7,0.4
Geneva_2026_R16_Collignon_Ruud,COLLIGNON,0.32,6.7,-3.0,1.03,0.7,0.5
Geneva_2026_R16_Norrie_Navone,NAVONE,0.38,4.6,-3.3,0.85,0.7,0.5
Geneva_2026_R16_Tsitsipas_Tien,TSITSIPAS,0.34,5.5,-2.9,1.15,0.7,0.4
Geneva_2026_R16_Tsitsipas_Tien,TIEN,0.4,5.0,-4.3,1.04,0.7,0.4
Hamburg_2026_R16_Buse_Mensik,MENSIK,0.35,5.2,-3.3,1.18,0.7,0.4
Hamburg_2026_R16_Paul_Etcheverry,ETCHEVERRY,0.33,6.0,-3.6,0.97,0.6,0.4
Strasbourg_2026_R16_Navarro_Jovic,NAVARRO,0.37,4.6,-2.7,0.78,0.8,0.5
Strasbourg_2026_R16_Navarro_Jovic,JOVIC,0.4,5.3,-2.9,1.04,0.7,0.4
Strasbourg_2026_QF_Zhang_Navarro,NAVARRO,0.38,4.1,-2.5,1.05,0.8,0.5
Strasbourg_2026_SF_Navarro_Li,NAVARRO,0.41,2.8,-2.3,0.71,0.8,0.5
Strasbourg_2026_F_Mboko_Navarro,NAVARRO,0.4,3.8,-2.4,0.96,0.8,0.5
Strasbourg_2026_F_Mboko_Navarro,MBOKO,0.38,6.3,-4.2,1.16,0.7,0.4
Strasbourg_2026_QF_Mboko_Fernandez,MBOKO,0.33,5.2,-2.9,1.3,0.7,0.5
Strasbourg_2026_R16_Mboko_Boisson,MBOKO,0.33,3.5,-2.1,0.8,0.7,0.4
Strasbourg_2026_SF_Mboko_Cristian,MBOKO,0.4,4.2,-3.4,0.95,0.8,0.5
RG_2026_1st_Droguet_Mensik,MENSIK,1.38,3.1,-2.4,2.22,0.3,0.2
RG_2026_R64_Navone_Mensik,MENSIK,0.33,4.7,-3.0,1.13,0.7,0.4
RG_2026_1st_Muller_Tsitsipas,TSITSIPAS,,,,,,
RG_2026_1st_Sinner_Tabur,SINNER,0.37,3.7,-4.2,0.92,0.6,0.3
RG_2026_R64_Navone_Mensik,NAVONE,0.29,4.8,-3.9,1.0,0.7,0.5
RG_2026_R64_Fonseca_Prizmic,FONSECA,0.38,6.1,-2.9,0.99,0.7,0.4
RG_2026_1st_Erjavec_Rybakina,RYBAKINA,0.73,4.1,-2.6,1.56,0.8,0.4
RG_2026_R64_Starodubtseva_Rybakina,RYBAKINA,0.51,3.6,-2.6,1.06,0.7,0.5
RG_2026_1st_Jones_Swiatek,SWIATEK,0.34,3.2,-2.5,0.95,0.6,0.3
RG_2026_R64_Bejlek_Swiatek,SWIATEK,0.42,4.9,-3.7,0.97,0.7,0.5
RG_2026_1st_Mboko_Bartunkova,MBOKO,0.39,4.6,-3.0,1.21,0.7,0.5
RG_2026_1st_Navarro_Tjen,NAVARRO,0.41,4.0,-3.4,1.2,0.7,0.4
RG_2026_R64_Starodubtseva_Rybakina,STARODUBTSEVA,0.45,5.1,-3.1,1.1,0.8,0.5
RG_2026_R64_Jovic_Navarro,JOVIC,0.65,3.2,-2.4,0.86,0.5,0.3
RG_2026_R64_Jovic_Navarro,NAVARRO,0.5,3.2,-3.5,1.0,0.6,0.3
RG_2026_R64_Mboko_Siniakova,MBOKO,0.42,3.9,-3.2,0.96,0.9,0.5
RG_2026_R64_Arnaldi_Tsitsipas,TSITSIPAS,0.33,4.9,-1.8,1.3,0.6,0.4
RG_2026_R32_Fonseca_Djokovic,FONSECA,0.24,4.5,-1.8,1.16,0.6,0.4
RG_2026_R32_de-Minaur_Mensik,MENSIK,0.38,5.2,-3.5,1.13,0.7,0.5
RG_2026_R32_Linette_Swiatek,SWIATEK,0.42,3.3,-4.5,0.66,0.6,0.3
RG_2024_R16_Arnaldi_Tsitsipas,TSITSIPAS,0.87,4.4,-3.9,1.17,0.6,0.4
RG_2026_R16_Mensik_Rublev,MENSIK,0.4,5.6,-3.6,1.2,0.7,0.4
RG_2026_R16_Kostyuk_Swiatek,SWIATEK,0.38,5.8,-2.8,1.09,0.7,0.4
RG_2026_R32_Mboko_Keys,MBOKO,0.41,4.7,-2.7,1.19,0.8,0.5
RG_2026_R16_Ruud_Fonseca,FONSECA,0.34,4.9,-1.0,0.86,0.7,0.4
RG_2026_1st_Siegemund_Osaka,OSAKA,0.45,3.9,-2.6,1.04,0.7,0.5
RG_2026_R16_Sabalenka_Osaka,OSAKA,0.25,4.0,-2.4,1.51,0.6,0.3
RG_2026_R32_Jovic_Osaka,OSAKA,0.29,5.0,-2.4,1.1,0.7,0.4
RG_2026_R64_Vekic_Osaka,OSAKA,0.3,5.6,-0.6,1.46,0.7,0.6
RG_2026_R32_Jovic_Osaka,JOVIC,0.4,3.8,-2.0,1.17,0.7,0.4
RG_2026_QF_Mensik_Fonseca,FONSECA,0.33,4.8,-1.8,1.1,0.7,0.4
RG_2026_QF_Mensik_Fonseca,MENSIK,0.42,4.8,-3.0,1.03,0.7,0.4
RG_2026_1st_Gauff_Townsend,GAUFF,0.36,6.3,-3.4,1.16,0.6,0.4
RG_2026_R32_Gauff_Potapova,GAUFF,0.41,4.0,-3.3,0.93,0.8,0.5
RG_2026_R64_Gauff_Sherif,GAUFF,0.49,4.2,-3.1,1.03,0.8,0.5
Rome_2026_F_Gauff_Svitolina,GAUFF,0.39,4.8,-3.6,0.91,0.7,0.4
Rome_2026_QF_Gauff_Andreeva,GAUFF,0.49,3.7,-2.9,0.71,0.8,0.5
Rome_2026_R32_Gauff_Sierra,GAUFF,0.35,4.0,-3.4,0.75,0.6,0.4
Rome_2026_R64_Gauff_Valentova,GAUFF,0.32,3.9,-3.1,0.84,0.8,0.5
Rome_2026_SF_Cirstea_Gauff,GAUFF,0.37,4.6,-2.9,0.88,0.8,0.5
RG_2026_SF_Mensik_Zverev,MENSIK,0.34,5.6,-2.6,1.04,0.6,0.4
Hertogenbosch_2026_R32_Zhang_Brooksby,BROOKSBY,0.3,5.4,-3.0,1.02,0.7,0.4
Hertogenbosch_2026_R32_Zhang_Brooksby,ZHANG,0.33,6.9,-3.7,0.92,0.7,0.5
Hertogenbosch_2026_R32_Mccabe_Bergs,BERGS,0.32,5.6,-1.9,0.98,0.6,0.4
Stuttgart_2026_R16_Bellucci_Hanfmann,BELLUCCI,0.3,5.2,-3.8,0.92,0.6,0.3
Hertogenbosch_2026_R32_Navarro_McNally,NAVARRO,0.29,5.3,-2.0,1.12,0.7,0.5
Halle_2026_Q_Bellucci_Bolt,BELLUCCI,0.29,4.3,-3.1,0.89,0.7,0.4
Halle_2026_Q_Bellucci_Kukushkin,BELLUCCI,0.3,5.7,-3.5,0.96,0.7,0.5
Stuttgart_2026_QF_Bellucci_Fritz,BELLUCCI,0.36,4.9,-2.9,1.02,0.6,0.4
Halle_2026_Q_Collignon_Bautista-agut,COLLIGNON,0.32,6.3,-3.6,0.84,0.7,0.5
Halle_2026_Q_Collignon_Dougaz,COLLIGNON,0.27,7.6,-1.1,1.04,0.6,0.4
Austin_2026_F_Andreescu_Tararudee,ANDREESCU,0.5,5.0,-3.5,1.17,0.6,0.3
Austin_2026_QF_Andreescu_Jones,ANDREESCU,0.35,4.3,-2.8,0.9,0.6,0.3
Austin_2026_R16_Andreescu_Zarazua,ANDREESCU,0.41,4.9,-3.5,0.92,0.7,0.4
Austin_2026_R32_Sierra_Andreescu,ANDREESCU,0.37,4.6,-4.2,0.9,0.6,0.4
Austin_2026_SF_Badosa_Andreescu,ANDREESCU,0.41,4.2,-3.7,1.02,0.6,0.3
Rome_2026_F_Gauff_Svitolina,SVITOLINA,0.37,4.6,-2.3,1.09,0.8,0.5
Rome_2026_QF_Svitolina_Rybakina,SVITOLINA,0.32,5.0,-2.2,1.17,0.7,0.5
Rome_2026_SF_Swiatek_Svitolina,SVITOLINA,0.39,3.1,-2.7,0.89,0.7,0.3
Halle_2026_R32_Bellucci_Bublik,BELLUCCI,0.22,5.6,-2.6,1.15,0.5,0.3
Halle_2026_R32_Etcheverry_Medvedev,ETCHEVERRY,0.42,4.9,-3.4,0.84,0.6,0.3
Halle_2026_R32_Fonseca_Hanfmann,FONSECA,0.3,7.3,-2.5,1.02,0.7,0.5
Halle_2026_R32_Marozsan_Kecmanovic,MAROZSAN,0.4,5.7,-3.7,1.04,0.7,0.4
Halle_2026_R32_Marozsan_Kecmanovic,KECMANOVIC,0.36,4.6,-3.4,0.94,0.6,0.3
Halle_2026_R32_Popyrin_Collignon,COLLIGNON,0.25,6.3,-1.5,0.93,0.5,0.3
Queens_2026_R32_Brooksby_Damm,BROOKSBY,0.45,5.1,-2.4,1.0,0.7,0.4
Queens_2026_R32_Mensik_Mannarino,MENSIK,0.32,4.6,-2.8,0.82,0.7,0.5
Queens_2026_R32_Nakashima_Fucsovics,NAKASHIMA,0.4,5.3,-2.9,1.16,0.7,0.5
Queens_2026_R32_Rinderknech_Medjedovic,MEDJEDOVIC,0.46,4.2,-3.3,0.74,0.7,0.3
Nottingham_2026_R16_Starodubtseva_Navarro,NAVARRO,0.38,2.7,-3.1,0.74,0.6,0.4
Nottingham_2026_R32_Bondar_Navarro,NAVARRO,0.42,3.4,-2.7,1.18,0.8,0.5
Nottingham_2026_R16_Starodubtseva_Navarro,STARODUBTSEVA,0.3,4.8,-2.7,0.92,0.7,0.4
Nottingham_2026_R32_Bondar_Navarro,BONDAR,0.41,5.6,-3.8,1.21,0.7,0.4
Halle_2026_R16_Hurkacz_Altmaier,ALTMAIER,0.26,6.2,-4.1,1.02,0.6,0.4
Halle_2026_R32_Bergs_Fritz,BERGS,0.38,7.1,-3.9,0.95,0.5,0.3
Queens_2026_R16_Brooksby_Cerundolo,BROOKSBY,0.34,5.8,-3.2,0.73,0.7,0.5
Queens_2026_R16_Nakashima_Buse,NAKASHIMA,0.42,5.2,-3.8,0.69,0.7,0.4
Halle_2026_R16_Collignon_Bellucci,COLLIGNON,0.22,5.8,-1.8,1.4,0.5,0.3
Halle_2026_R16_Collignon_Bellucci,BELLUCCI,0.41,5.7,-4.2,0.92,0.6,0.3
Halle_2026_R16_Marozsan_Fritz,MAROZSAN,0.32,5.8,-3.5,0.78,0.7,0.5
Eastbourne_2026_R32_Bergs_Munar,BERGS,0.31,6.5,-3.5,0.92,0.7,0.5
Eastbourne_2026_R32_Altmaier_Kovacevic,ALTMAIER,0.3,2.5,-2.5,0.78,0.5,0.3
Eastbourne_2026_R32_Brooksby_Vukic,BROOKSBY,0.28,4.2,-2.0,0.94,0.7,0.4
Eastbourne_2026_R32_Humbert_Bellucci,BELLUCCI,0.29,5.5,-2.6,0.83,0.6,0.4
Mallorca_2026_R16_Marozsan_Tabilo,MAROZSAN,0.3,5.3,-3.3,0.66,0.7,0.5
Mallorca_2026_R16_Sonego_Kecmanovic,KECMANOVIC,0.35,2.8,-2.4,1.14,0.6,0.3
Mallorca_2026_R32_Tsitsipas_Buse,TSITSIPAS,0.24,6.1,-1.1,1.46,0.5,0.3
Nottingham_2026_F_Bouzkova_Navarro,NAVARRO,0.38,4.5,-2.5,1.16,0.8,0.5
Nottingham_2026_QF_Bouzas-Maneiro_Navarro,NAVARRO,0.43,5.1,-3.2,1.09,0.7,0.4
Nottingham_2026_SF_Navarro_Golubic,NAVARRO,0.38,4.3,-2.5,1.2,0.8,0.5
Eastbourne_2026_R16_Diallo_Etcheverry,ETCHEVERRY,0.34,4.6,-3.1,0.89,0.6,0.3
Bad_Homburg_2026_R16_Osaka_Mertens,OSAKA,0.33,5.7,-3.8,0.89,0.6,0.3
Bad_Homburg_2026_R32_Osaka_Frech,OSAKA,0.33,5.1,-3.1,1.04,0.7,0.4
Bad_Homburg_2026_R16_Swiatek_Navarro,NAVARRO,0.47,2.8,-4.2,0.56,0.7,0.4
Bad_Homburg_2026_R32_Lys_Navarro,NAVARRO,0.4,4.8,-3.2,0.81,0.7,0.4
Bad_Homburg_2026_R16_Swiatek_Navarro,SWIATEK,0.02,2.1,0.1,1.24,0.7,0.5
Eastbourne_2026_QF_Choinski_Bergs,BERGS,0.27,5.6,-1.6,0.88,0.6,0.5
Mallorca_2026_QF_Kecmanovic_Marozsan,MAROZSAN,0.36,5.3,-3.0,0.82,0.7,0.5
Mallorca_2026_R32_Marozsan_Molcan,MAROZSAN,0.37,5.2,-3.8,0.83,0.7,0.5
Mallorca_2026_QF_Kecmanovic_Marozsan,KECMANOVIC,0.43,4.8,-4.3,1.1,0.8,0.5
Mallorca_2026_R32_Kecmanovic_Ghibaudo,KECMANOVIC,0.41,3.8,-3.2,0.6,0.6,0.4
Eastbourne_2026_SF_Bergs_Samuel,BERGS,0.33,4.4,-2.9,0.94,0.6,0.4
Mallorca_2026_SF_Marozsan_Davidovich-fokina,MAROZSAN,0.28,5.4,-3.0,0.96,0.7,0.5
Eastbourne_2026_F_Bergs_Humbert,BERGS,0.24,3.3,-3.2,0.83,0.9,0.5
Wimbledon_2026_1st_Bautista-Agut_Fonseca,FONSECA,0.28,4.7,-3.0,0.85,0.7,0.5
Wimbledon_2026_1st_Sinner_Kecmanovic,SINNER,0.34,4.8,-3.2,0.76,0.7,0.5
Wimbledon_2026_1st_Sinner_Kecmanovic,KECMANOVIC,0.54,3.4,-3.7,0.89,0.7,0.4
Wimbledon_2026_1st_Vukic_Brooksby,BROOKSBY,0.38,4.1,-2.5,0.75,0.7,0.5
Wimbledon_2026_1st_Gaston_Tsitsipas,TSITSIPAS,0.33,5.5,-2.2,1.31,0.6,0.4
Wimbledon_2026_1st_Collignon_Fils,FILS,0.39,5.3,-3.5,1.17,0.7,0.4
Wimbledon_2026_1st_Mensik_Samuel,MENSIK,0.31,4.5,-2.3,1.11,0.7,0.5
Wimbledon_2026_R64_Brooksby_Buse,BROOKSBY,0.28,4.6,-2.9,1.06,0.7,0.4
Wimbledon_2026_R64_De-Jong_Fonseca,FONSECA,0.38,6.0,-4.1,1.39,0.7,0.4
Wimbledon_2026_R64_Sinner_Borges,SINNER,0.3,5.1,-2.3,0.99,0.7,0.5
Wimbledon_2026_R64_Tsitsipas_Djokovic,TSITSIPAS,0.35,5.7,-3.7,0.87,0.7,0.4
Wimbledon_2026_R64_Berrettini_Fils,FILS,0.38,5.0,-3.0,1.03,0.6,0.4
Wimbledon_2026_R64_Mensik_Dimitrov,MENSIK,0.3,5.1,-2.5,1.17,0.6,0.4
Wimbledon_2026_1st_Navarro_Badosa,NAVARRO,0.32,4.1,-2.1,1.05,0.8,0.5
Wimbledon_2026_R64_Navarro_Selekhmeteva,NAVARRO,0.56,3.4,-2.3,0.89,0.7,0.4
Wimbledon_2026_1st_Townsend_Swiatek,SWIATEK,0.41,5.4,-3.8,1.0,0.7,0.4
Wimbledon_2026_R64_Pliskova_Swiatek,SWIATEK,0.49,4.2,-3.4,0.87,0.7,0.4
Wimbledon_2026_R32_Safiullin_Fonseca,FONSECA,0.23,5.7,-1.6,1.08,0.7,0.4
Wimbledon_2026_R32_Sinner_Brooksby,BROOKSBY,0.29,5.0,-2.6,0.86,0.8,0.4
Wimbledon_2026_R32_Sinner_Brooksby,SINNER,0.25,5.4,-2.5,0.87,0.7,0.5
Wimbledon_2026_R32_Eala_Swiatek,SWIATEK,0.37,5.2,-3.1,1.02,0.7,0.4
Wimbledon_2026_R32_Navarro_Kostyuk,NAVARRO,0.24,4.0,-2.2,1.08,0.6,0.4
Wimbledon_2026_R16_Sinner_Mochizuki,SINNER,0.29,4.5,-3.1,0.9,0.7,0.5
Wimbledon_2026_F_Sinner_Zverev,SINNER,0.28,4.4,-2.5,0.83,0.6,0.3
Wimbledon_2026_SF_Sinner_Djokovic,SINNER,0.31,4.8,-2.9,0.82,0.7,0.4
Basel_2025_R32_van-de-Zandschulp_Lehecka,LEHECKA,0.26,6.2,-2.8,1.01,0.5,0.4
Brisbane_2025_F_Opelka_Lehecka,LEHECKA,,,,,,
Brisbane_2025_QF_Jarry_Lehecka,LEHECKA,0.32,6.7,-4.0,1.2,0.5,0.3
Brisbane_2025_R16_Nishioka_Lehecka,LEHECKA,0.28,6.6,-3.6,0.73,0.6,0.4
Brisbane_2025_R32_Lehecka_Rune,LEHECKA,0.29,6.5,-3.4,0.88,0.6,0.4
Brisbane_2025_SF_Lehecka_Dimitrov,LEHECKA,0.24,5.6,-2.7,0.8,0.5,0.3
Brisbane_2026_R16_Lehecka_Korda,LEHECKA,0.27,7.4,-0.9,1.21,0.4,0.4
Brisbane_2026_R32_Lehecka_Machac,LEHECKA,0.24,6.8,-3.8,1.02,0.5,0.3
Brussels_2025_F_Lehecka_Auger-Aliassime,LEHECKA,0.38,6.5,-5.0,0.9,0.6,0.3
Brussels_2025_QF_Lehecka_Bonzi,LEHECKA,0.36,4.7,-2.4,0.87,0.6,0.4
Brussels_2025_R16_Lehecka_Bailly,LEHECKA,0.34,6.2,-2.6,0.6,0.6,0.4
Brussels_2025_SF_Mpetshi-Perricard_Lehecka,LEHECKA,0.63,4.5,-4.6,1.49,0.4,0.2
Cincinnati_2025_R16_Shelton_Lehecka,LEHECKA,0.29,5.2,-1.4,1.52,0.7,0.5
Cincinnati_2025_R32_Lehecka_Walton,LEHECKA,0.32,5.7,-3.1,1.03,0.7,0.4
Cincinnati_2025_R64_Lehecka_Boyer,LEHECKA,0.28,6.2,-2.0,0.95,0.6,0.4
Doha_2025_QF_Alcaraz_Lehecka,LEHECKA,0.34,3.7,-4.1,1.07,0.6,0.3
Doha_2025_R16_Marozsan_Lehecka,LEHECKA,0.48,3.5,-1.2,0.78,0.6,0.3
Doha_2025_R32_Lehecka_Dimitrov,LEHECKA,0.25,4.2,-4.3,1.04,0.6,0.4
Doha_2025_SF_Lehecka_Draper,LEHECKA,0.34,5.8,-3.4,0.96,0.6,0.4
Doha_2026_QF_Lehecka_Fils,LEHECKA,0.34,4.3,-3.0,0.74,0.7,0.5
Doha_2026_R16_Lehecka_Bergs,LEHECKA,0.21,4.8,-2.8,0.86,0.6,0.4
Doha_2026_R32_Lehecka_Brooksby,LEHECKA,0.32,5.6,-2.8,0.85,0.7,0.4
Dubai_2025_R32_Lehecka_Humbert,LEHECKA,0.16,5.8,-2.4,1.13,0.5,0.3
Dubai_2026_QF_Auger-Aliassime_Lehecka,LEHECKA,0.33,3.3,-3.5,0.51,0.4,0.2
Dubai_2026_R16_Carreno-Busta_Lehecka,LEHECKA,0.36,4.9,-3.8,0.78,0.6,0.4
Dubai_2026_R32_Nardi_Lehecka,LEHECKA,0.39,5.6,-3.9,0.9,0.6,0.4
Hamburg_2025_QF_Etcheverry_Lehecka,LEHECKA,0.24,5.1,-3.1,0.88,0.6,0.4
